budget,genres,homepage,popularity,production_companies,production_countries,runtime,spoken_languages,vote_average,vote_count,lang_english,year,holiday,revenue
7700000,1,1,4.262544,1,1,159,1,7.1,80,0,2013,1,46000000
3000000,2,1,0.808339,1,1,111,1,6.5,9,1,2004,0,13954476
12516654,4,0,7.225779,6,3,78,1,7.6,148,0,2012,1,8109160
65000000,2,1,9.415817,4,2,92,1,5.1,701,1,2014,0,71154592
5000000,2,0,7.392294,4,2,91,1,5.9,99,1,2014,0,75143
18000000,1,0,6.108646,3,1,111,1,6.7,306,1,2013,1,20275812
33000000,3,0,6.839535,3,2,105,1,6.7,234,1,2013,1,9494789
70000000,4,1,11.132411,5,2,118,4,5.8,1545,1,2014,0,154984035
60000000,5,1,16.418133,10,1,100,1,7.5,3127,1,2014,0,469160692
120000000,2,1,10.246549,3,2,102,1,5.7,2385,1,2014,0,242688965
35000000,4,0,6.966505,5,1,110,1,5.5,560,1,2014,0,17508518
8500000,3,1,10.990614,7,4,107,1,5.9,383,1,2014,0,770706
20000000,2,0,8.757277,3,1,103,1,6.7,555,1,2014,0,34077920
60000000,4,1,7.363527,3,1,118,1,6,501,1,2014,0,30800231
4000000,1,0,13.784411,4,1,118,1,6.5,346,1,2014,1,2365467
20000000,2,1,0.304988,1,1,171,1,3.6,8,0,2008,0,5000000
12500000,2,0,9.543004,3,1,100,1,6,217,1,2014,0,49002684
30000000,2,0,14.442048,6,3,99,2,8,4644,1,2014,0,174600318
8000000,2,0,8.060403,1,1,94,1,6.1,1020,1,2014,0,26049082
165000000,3,1,32.213481,5,3,169,1,8.1,11187,1,2014,1,675120017
28000000,4,0,17.861119,6,2,113,1,6,896,1,2014,0,52597999
50000000,3,0,19.650229,7,3,106,2,6.8,2302,1,2014,0,222809600
110000000,2,1,12.904677,6,1,102,1,6.1,2438,1,2014,0,337580051
145000000,3,0,9.493838,4,1,92,1,6.7,861,1,2014,0,272912430
13300000,3,0,6.707974,10,3,108,1,6,1118,1,2014,0,5380251
66000000,4,0,18.271383,6,4,130,1,6.1,1560,1,2014,0,203277636
6000000,3,1,5.939334,1,1,90,1,6.3,210,1,2014,0,15071
6000000,3,1,7.510159,6,1,107,1,6.5,482,1,2014,0,3485127
9500000,1,0,5.847166,2,1,88,1,6.4,335,1,2013,0,7800000
22000000,1,0,6.477292,2,1,138,2,5.9,83,1,2014,0,67800064
30000000,2,0,7.857666,1,1,115,1,6.4,365,0,2013,0,17137302
170000000,3,1,18.717704,1,1,136,1,7.6,5881,1,2014,0,714766572
125000000,2,1,14.924487,4,1,139,1,5.5,2408,1,2014,0,362637473
290000,2,0,0.140491,1,1,85,0,7.7,3,1,1928,1,596000
5000000,2,0,9.067788,6,1,93,1,6.2,355,1,2014,1,13809
70000000,2,0,6.599539,1,1,99,1,4.4,542,1,2014,0,61279452
50000000,4,0,7.244956,2,1,112,2,6.2,318,1,2014,0,80383290
25500000,3,0,14.934555,16,2,128,3,6,175,1,2013,0,2415472
1500000,2,0,5.875708,1,1,90,1,6.1,65,1,2012,1,1938
200000,1,0,6.322844,3,2,98,1,5.1,253,1,2014,1,17834867
25000000,1,0,5.596449,2,1,109,1,6.5,309,1,2014,1,28831145
4500000,3,1,8.434884,2,1,150,4,7.6,832,0,2014,0,2627209
200000000,3,1,26.23687,4,1,142,1,6.5,4274,1,2014,1,705717432
5000000,1,0,8.698043,5,1,104,1,6.3,1079,1,2013,0,44030246
17000000,1,1,6.097499,1,1,113,1,5.9,242,1,2014,0,29789000
33000000,2,1,19.628834,9,2,112,2,5.8,669,0,2014,0,49100000
103000000,4,1,8.18534,2,1,102,2,6.3,997,1,2014,0,500188435
100000000,4,0,9.730176,4,3,119,1,5.9,2339,1,2014,1,103039258
12000000,1,1,7.88371,3,1,99,1,6.1,234,1,2014,1,101332962
40000000,2,0,9.389354,2,1,109,1,6.2,1467,1,2014,1,196781193
28000000,3,0,7.482959,4,2,90,1,5.7,628,1,2014,1,68896829
2000000,2,0,12.792394,3,2,85,1,6.9,780,1,2014,1,4635300
130000000,5,0,12.204174,5,3,105,1,5.2,1294,1,2014,0,117831631
18000000,1,0,11.90575,3,1,96,1,6.2,2773,1,2014,1,268157400
750000,3,0,0.950176,3,2,102,1,3.8,17,1,1977,0,3000000
10900000,1,0,13.454169,5,1,105,1,7.2,230,1,2013,0,16505460
16000000,2,1,6.985915,2,1,117,3,6.2,256,1,2013,0,5867686
1400000,2,0,3.143929,1,1,103,1,7,61,0,2008,0,3500000
5000000,1,1,6.127302,5,1,98,1,5.5,122,1,2014,0,10429707
40000000,2,1,36.447603,5,2,89,5,6.3,6048,1,2014,0,126546825
250000000,4,1,26.058586,7,2,131,1,7.5,6155,1,2014,1,747862775
160000000,3,1,14.019239,5,2,123,2,6.1,3232,1,2014,1,529076069
15000000,1,0,7.844705,3,1,95,1,5.8,561,1,2014,1,59209
70000000,3,1,6.660309,2,2,88,1,5.8,45,1,2013,1,18662027
11000000,1,1,8.720309,3,1,114,2,7.2,1203,1,2014,1,45967935
318000,2,0,8.93232,3,1,85,3,6.4,210,1,2014,1,121179
40000000,1,0,10.395472,4,1,117,1,6.6,1028,1,2014,1,123494610
8000000,4,0,10.289628,4,1,104,1,7.3,1285,1,2013,0,63464861
180000000,5,1,19.467404,3,1,97,1,7,4607,1,2014,1,758539785
178000000,2,1,31.982986,6,2,113,1,7.6,4979,1,2014,1,370541256
150000000,3,1,17.836882,7,2,131,3,7.1,3274,1,2015,0,682330139
25000000,1,1,9.453942,1,1,124,2,6.6,264,1,2014,1,38307627
12000000,2,0,16.274653,3,1,125,1,7.6,3868,1,2014,1,307166834
12700000,1,0,15.108283,2,1,112,1,6.7,109,1,2014,1,3430018
17500000,2,1,5.346121,2,1,93,1,5.8,16,1,2013,1,7018189
19700000,3,1,6.583428,5,2,89,1,6.6,128,0,2013,1,30000000
3512454,1,0,0.110065,5,1,95,1,7,20,0,2013,0,115860
4357373,2,0,10.860471,6,4,99,1,6.5,202,1,2013,1,1200000
500000,1,1,1.946823,1,1,87,1,3.8,20,1,2012,1,500000
50000000,3,1,10.901496,8,1,112,1,7,3375,1,2014,1,188441614
6000000,1,0,7.217205,2,1,111,1,7.4,201,0,2014,0,5809330
55000000,3,0,17.618057,6,1,132,1,7.1,2997,1,2014,0,192330738
145000000,6,1,12.256689,2,1,102,1,7.6,3163,1,2014,1,609123048
18000000,2,0,18.193263,5,1,119,1,7.4,4657,1,2014,0,103215094
4141459,1,1,5.109329,13,1,87,1,5.6,103,0,2011,1,201607
4000000,1,0,6.430591,2,1,164,2,7.5,2008,1,2014,1,44349000
24000000,2,0,7.576924,1,1,105,1,6.3,229,1,2014,1,70181428
40000000,2,0,6.447072,1,1,134,1,6.8,257,1,2014,1,67347013
210000000,3,1,18.495599,8,1,165,1,5.8,3136,1,2014,1,1091405097
50000000,4,1,7.579855,4,1,83,1,5.8,286,1,2014,0,151165787
5900000,1,1,1.840891,3,2,94,1,4.7,34,1,2014,1,23000000
20000000,1,0,7.359522,2,1,97,1,5,508,1,2014,0,100525432
2000000,3,1,8.832788,4,2,93,1,6.5,1890,1,2014,1,6676471
2200000,1,1,6.313465,3,3,121,2,6.6,105,0,2014,1,282358
3300000,1,1,64.29999,3,1,105,1,8.3,4376,1,2014,1,13092000
61000000,3,1,154.801009,6,1,145,1,7.9,6023,1,2014,1,369330363
170000000,4,1,75.385211,3,1,130,1,7.3,4511,1,2014,1,710644566
2900000,2,1,7.202832,4,1,86,1,5.5,173,1,2013,0,74918
18000000,3,0,7.69684,3,1,94,1,5.7,166,1,2014,0,25312387
40000000,1,0,27.470696,4,1,97,1,5.2,1733,1,2014,0,126069509
9000000,2,0,27.756026,5,2,104,1,6.6,2008,1,2014,0,108782847
170000000,3,1,53.291601,4,2,121,1,7.9,10014,1,2014,0,773328629
4000000,2,1,8.536786,3,1,95,1,5.8,639,1,2014,0,600896
90000000,3,1,14.753545,6,2,127,1,6.1,1830,1,2014,0,206172544
100000000,2,0,19.606895,4,1,99,1,5.6,1707,1,2014,0,243400000
15000000,1,0,10.432407,8,3,121,1,6.5,545,1,2014,0,31554855
5500000,2,0,6.149295,3,1,120,1,6.4,304,1,2014,0,5483299
13000000,3,0,12.412221,2,1,89,1,5.7,294,1,2014,1,45300000
45000000,3,1,8.588926,2,1,112,1,6.7,649,1,2014,0,86165646
2400000,3,1,5.486893,4,1,90,1,5,235,1,2014,0,88273
12250000,2,0,6.561373,8,1,103,2,6.1,295,1,2014,1,2295423
16800000,3,0,6.626077,2,2,97,1,6.5,749,1,2014,0,51029361
22000000,1,0,14.466789,7,3,122,3,7.3,516,1,2014,0,88880821
176000003,4,1,21.463465,4,1,124,1,5.2,2816,1,2015,0,183987723
125000000,5,1,22.337973,3,1,101,1,5.8,2677,1,2014,0,477200000
25000000,2,1,12.472206,4,1,94,1,6.4,1859,1,2014,0,66980456
17000000,1,0,15.962793,3,1,104,1,6.4,1234,1,2014,0,136621271
4000000,3,0,5.350658,2,1,99,1,5.6,139,1,2013,0,9221
15,1,0,6.792607,1,1,110,1,6.2,30,1,2013,0,122
65000000,2,1,20.623642,7,1,102,1,6.3,1314,1,2014,0,39407616
11000000,1,0,9.659244,2,1,106,1,7.3,1415,1,2014,0,78874843
7000000,1,0,6.868022,14,3,95,1,6.8,327,0,2014,1,6860853
6500000,1,0,9.312354,3,1,89,1,4.6,365,1,2014,1,13865435
12000000,2,0,17.788579,3,1,94,1,5.5,144,1,2013,0,265452
5000000,2,1,10.846585,3,1,93,1,6.1,788,1,2014,0,40100000
5000000,3,0,6.441964,2,1,99,1,6.5,661,1,2014,0,2367161
22000000,2,0,14.921298,6,3,92,1,6.2,672,1,2014,0,15447154
5000000,3,1,1.845554,1,1,99,1,3.9,15,1,2014,0,846704
50000000,2,0,9.092925,4,1,89,1,5.8,829,1,2014,0,160602194
28000000,2,0,8.808328,9,4,137,2,5.8,218,1,2013,0,1749201
1000000,1,0,6.107378,1,1,87,1,5.4,261,1,2014,0,9318
12600000,2,0,11.695036,2,1,106,1,6.7,859,1,2014,0,19054534
34000000,4,1,76.93789,6,1,113,1,7,5540,1,2014,0,348319861
13200000,2,1,24.644321,1,1,83,1,5.6,182,1,2014,0,53830415
1000000,1,1,11.153327,5,1,117,1,6.7,395,1,2014,1,59744
28000000,4,0,14.914924,8,1,113,1,6.2,1145,1,2014,0,53181600
5000000,3,0,11.127162,3,3,107,1,6.1,100,1,2014,0,7527232
5000000,2,0,3.711772,2,1,101,2,6.5,45,1,2013,1,40400
16000000,2,0,7.375146,3,2,122,1,6.4,262,1,2014,1,3442853
15000000,3,1,13.310556,3,2,108,1,6,645,1,2014,0,32556119
60000000,4,0,11.563909,1,1,97,1,6.6,689,1,2014,0,108255770
49300000,3,1,7.566053,5,1,137,1,8,350,0,2013,1,24186232
19800000,2,0,11.313659,3,1,103,1,6.5,512,1,2014,0,41296320
58800000,2,1,19.228561,6,1,133,1,7.4,4600,1,2014,1,542307423
2800000,2,0,6.820925,4,1,102,1,5.1,374,1,2014,0,1826705
6500000,1,1,23.242452,4,1,99,1,5.5,1588,1,2014,1,255273813
70000000,5,0,16.316318,5,1,92,1,6.2,2439,1,2014,1,215529201
18000000,2,0,16.219485,4,1,93,1,4.6,218,1,2014,0,266586800
25000000,3,0,5.955203,12,3,99,1,5.1,74,1,2013,1,6399
5500000,2,0,10.524204,4,1,97,1,7.3,1971,1,2014,0,3000000
26000000,2,0,8.196975,1,1,117,1,7.2,777,1,2014,1,35926213
20000000,2,1,183.870374,5,3,101,3,7,5499,1,2014,1,88761661
50000000,1,1,17.887943,4,1,141,1,7.2,1433,1,2014,1,83719388
68000000,3,0,36.713807,6,3,135,1,7.4,4028,1,2014,1,211817906
10500000,2,0,8.253705,3,5,100,2,6.2,285,0,2014,1,42070000
13000000,1,1,13.655752,4,1,102,1,7.1,770,1,2014,1,54837234
28000000,2,1,7.861004,3,1,81,1,6.1,502,1,2014,1,100654149
16000000,3,1,11.519053,1,1,110,1,3.7,396,1,2014,1,19682924
5000000,1,0,13.288564,9,2,89,1,4.9,1006,1,2014,1,103590271
8500000,3,1,21.277073,2,1,117,1,7.6,3475,1,2014,1,38697217
9000000,2,0,0.030576,2,3,82,1,3.7,5,1,1988,1,1964253
165000000,5,1,213.849907,2,1,102,1,7.8,6289,1,2014,1,652105443
4000000,2,0,11.127717,3,1,105,2,7.1,255,0,2014,0,5169755
50000000,6,1,10.337994,4,2,95,1,7.3,778,1,2014,1,97437106
15000000,2,1,14.14078,4,1,108,1,7.6,4862,1,2015,0,36869414
10000000,3,1,8.406056,3,1,100,1,5,50,1,2008,0,22896728
3600000,1,0,4.645724,3,3,120,1,6.7,53,0,2012,1,24267
24000000,2,0,8.10357,3,1,134,1,6.5,965,1,2014,1,12096300
8000000,2,1,6.842107,5,1,106,2,5.9,156,1,2013,0,9630444
80000000,3,1,8.883866,7,4,87,1,5.2,136,1,2013,1,126546518
22361,4,1,0.673247,4,1,96,0,5.3,5,1,2011,0,721651
30000000,2,1,0.595196,1,1,131,2,5.7,93,0,2013,1,68129518
14000000,4,1,31.59594,2,1,113,1,8,5895,1,2014,1,233555708
20000000,5,1,13.52638,3,1,148,1,6.5,852,1,2014,1,11110975
125000000,3,1,147.098006,2,1,123,1,6.6,5767,1,2014,1,752100229
140000000,3,1,16.320249,4,3,150,1,5.6,1957,1,2014,1,268031828
40000000,1,0,15.402597,4,1,110,1,5.4,1140,1,2014,1,169837010
5000000,2,0,1.962873,0,1,90,1,5.1,26,1,2014,0,1189612
15000000,2,1,11.85302,1,1,123,4,7.8,3403,1,2014,1,123726688
560000,3,1,1.572904,0,1,102,1,6.4,11,0,2008,0,1500000
36000000,2,1,8.268684,4,1,107,1,6.7,98,1,2014,0,52424533
15000000,1,0,6.617708,2,1,115,1,6.3,134,1,2014,0,30127963
1300000,2,0,2.831069,2,1,132,1,6.8,41,0,2013,1,16000000
6500000,2,0,11.365247,3,1,120,1,5.7,59,0,2013,1,3721345
20000000,3,1,1.889519,2,2,142,1,6.7,21,0,2008,0,31244858
7000000,2,1,6.293515,5,1,116,1,7,139,1,2014,0,14618727
100000000,5,1,11.696923,8,1,122,1,6.5,1300,1,2015,1,93820758
800000,3,0,1.049484,1,1,100,1,6.6,6,0,2010,1,4214668
42000000,1,0,20.903362,3,1,108,1,6.1,1575,1,2014,1,107670357
79000,3,0,0.449582,0,1,136,1,6.8,10,0,2013,1,170000
132000000,4,0,22.201607,1,1,92,1,6.5,1375,1,2014,1,373552094
9000000,1,0,10.763583,1,1,121,1,6.5,119,1,2014,0,21571189
22500000,2,1,9.615664,2,2,112,4,6.8,439,1,2014,1,15520023
5000000,1,0,8.823253,4,1,99,1,7.5,1126,1,2014,1,43884652
55000000,2,1,15.686837,9,1,95,1,7,899,1,2014,1,259207227
61000000,1,1,41.225769,3,1,132,1,6.5,3148,1,2015,0,311256926
6600000,1,0,8.151346,3,3,124,3,6.7,267,1,2014,0,1851517
7000000,2,0,5.921772,3,1,170,1,6.7,41,0,2013,0,1310673
5000000,4,0,13.524048,2,1,112,1,6.6,359,1,2014,1,2450846
4000000,2,0,2.999052,1,1,92,1,5.9,43,1,2013,1,350006
250000000,3,1,31.718977,5,2,144,1,7.1,4884,1,2014,1,956019788
20000000,2,0,7.107071,5,2,127,1,7.4,835,1,2014,1,66787908
65000000,2,1,10.543955,3,1,137,3,7.3,1437,1,2014,1,163442937
400000,1,0,0.99099,0,1,96,1,5.7,10,1,2003,1,7888102
20000000,3,1,5.219667,1,1,85,1,5.8,74,1,2013,0,27187375
1000000,2,1,6.039895,4,1,99,1,6.9,258,1,2014,0,395000
4900000,1,0,14.876086,4,1,138,2,8.2,734,1,2014,1,3494070
20000000,3,1,17.187708,7,2,125,2,6.5,550,1,2014,1,12007070
15000000,1,1,11.209154,3,1,115,1,7,961,1,2014,1,52501541
10000000,1,0,7.412826,4,2,105,3,6.8,1236,1,2014,1,28883511
50000000,3,1,9.580785,3,1,125,1,5.6,1688,1,2014,1,212902372
44000000,2,0,14.526049,2,1,112,2,6.1,2340,1,2014,1,12342632
81000000,4,1,28.224212,4,2,130,1,7.6,6069,1,2015,0,414351546
127000000,4,0,19.539436,5,2,97,1,6.1,1893,1,2014,1,349424282
25000000,2,1,2.503594,1,1,106,1,6.7,51,1,2011,1,53213633
95000000,2,1,15.297821,6,4,102,1,5.2,980,1,2014,1,114178613
2500000,2,0,0.880482,0,1,118,1,3.6,6,0,2007,0,4684165
14000000,7,0,0.964715,3,2,94,2,4,2,1,2007,0,9216
65000000,3,0,13.275529,5,1,119,1,6,472,1,2014,1,133821816
13000000,3,0,12.58752,2,1,153,1,7.7,262,0,2014,1,120000000
65000000,4,1,6.693589,2,1,87,1,2.3,28,1,2012,1,73706
750000,2,1,1.908761,1,1,160,1,8.1,23,0,2013,1,12000000
49000000,3,1,30.206365,8,3,120,1,6.6,3124,1,2015,0,104399548
7500000,1,0,5.636855,2,1,101,1,6.4,90,1,2013,1,1359910
48000000,2,1,18.081483,9,2,109,1,6.1,2225,1,2014,1,325771424
70000000,3,1,14.932368,3,1,133,4,5.1,842,1,2015,0,17752940
155000000,4,1,30.188198,3,1,126,1,5.8,3677,1,2015,1,440603537
1000000,3,0,6.942139,6,3,90,1,5,389,1,2014,1,26501323
26000000,4,0,5.653476,2,3,127,2,4.9,71,0,2014,0,34592118
13000000,3,1,5.892524,3,1,105,1,4.8,156,1,2011,0,98441954
10,2,0,5.192042,2,1,99,1,4.9,120,1,2013,0,10000000
10500000,4,0,11.003515,1,1,90,2,5.6,136,0,2012,0,23000000
3000000,1,0,5.317284,7,1,100,1,4.6,59,1,2013,0,1675381
2000000,2,0,20.359336,3,1,100,1,6.6,1894,1,2015,0,14674076
9000000,4,0,1.80809,1,1,94,1,6.1,19,1,1991,1,26055
9000000,3,1,7.453745,3,1,120,3,6.5,56,0,2013,0,48965210
600000,2,0,7.165079,0,1,109,1,6.3,17,1,1979,0,809000
5000000,4,0,1.739898,1,1,139,1,5.4,8,1,1959,1,12200000
500000,3,1,0.892007,0,0,78,1,6.5,8,1,2009,0,11276
7000000,2,1,1.011029,3,1,103,2,6.4,12,1,2010,0,15172408
9272437,2,0,4.207751,3,1,105,1,5.2,69,0,2014,1,11672363
150000000,4,1,29.36178,3,2,120,1,7.3,9629,1,2015,1,378858340
10000000,3,0,10.098792,1,2,97,2,6.3,1005,1,2015,1,104303851
100000000,3,1,11.51021,4,1,125,1,5.3,642,1,2016,0,94061311
160000000,3,1,12.572718,4,4,123,1,6.3,2325,1,2016,1,433677183
280000000,3,1,37.37942,3,1,141,1,7.3,6908,1,2015,1,1405403694
230000000,4,1,133.82782,4,1,129,1,6.6,2814,1,2017,1,794191988
130000000,3,1,26.882388,1,1,117,1,7,6029,1,2015,0,519311965
120000000,3,1,17.246484,7,1,100,1,4.4,2322,1,2015,0,167977596
58000000,3,1,187.860492,5,1,108,1,7.4,11444,1,2016,0,783112979
200000000,4,1,185.330992,2,1,137,1,7.6,4858,1,2017,1,863416141
250000000,3,1,145.882135,5,1,147,4,7.1,7462,1,2016,1,1153304495
165000000,4,1,43.847654,2,1,115,1,7.1,5880,1,2016,1,677718395
178000000,1,1,28.712522,6,1,144,1,6.4,4831,1,2016,1,543934787
1000000,1,0,0.04586,7,5,124,1,6.9,5,1,1993,1,2691899
27563396,1,0,7.847574,2,1,148,4,6.2,85,0,2012,0,29193330
750000,2,0,1.500013,0,1,98,1,4.7,11,1,2005,0,4000000
7000000,1,1,10.197503,3,1,102,2,6.2,371,1,2014,0,2360281
7000000,2,0,6.407641,1,1,76,1,5.1,47,0,2012,1,12400000
4000000,2,0,0.491227,0,0,106,1,6.7,3,1,1969,1,1750000
25000000,3,1,8.728556,4,1,111,1,5.7,550,1,2014,1,39171130
1500000,2,0,1.058213,1,1,138,1,6,3,1,1961,1,4200000
60000000,2,1,10.241861,4,1,106,1,5.4,1078,1,2015,0,30418560
40000000,3,1,33.068431,3,1,125,1,5.2,3350,1,2015,0,571006128
8500000,2,1,8.592449,3,1,100,1,6.8,1372,1,2015,0,43528634
10,3,1,2.861451,2,2,85,5,6.9,26,0,2013,0,11
12000000,2,1,9.363482,4,1,106,1,6.4,953,1,2015,0,32248241
11000000,2,1,7.991613,4,2,111,1,7.2,1235,1,2015,1,62076141
8000000,3,0,12.019571,2,1,104,1,5.7,266,1,2015,0,35991087
8000000,1,0,6.60913,4,1,112,1,6.8,240,1,2014,1,1411927
8000000,1,0,3.851653,3,3,112,2,5.1,41,1,2014,0,53086
3500000,2,1,5.353826,1,1,108,1,5.5,112,1,2016,0,615816
447524,2,0,3.993759,4,2,101,1,4.5,79,1,2015,1,771317
2000000,2,0,14.986654,3,1,98,1,6.8,286,1,2015,0,1477002
700000,3,1,7.948581,3,1,103,1,7.2,698,1,2015,1,17986781
5500000,1,0,3.791712,1,2,120,1,5.8,46,1,2014,0,5000000
14000000,1,0,14.443362,3,1,108,1,6.4,500,1,2014,1,10076790
2000000,2,0,6.640704,3,1,95,1,5.8,228,1,2015,1,45431
1000000,1,0,0.815844,1,1,91,1,4.2,5,1,1982,0,3000000
1816720,1,0,3.782108,0,1,90,1,6,142,0,2015,0,4541800
44000000,4,1,20.328822,3,1,167,2,7.6,4405,1,2015,1,155760117
12000000,3,0,9.662731,1,1,109,1,6.1,1997,1,2015,1,85512300
23000000,1,0,12.21459,3,1,101,1,6.5,632,1,2015,0,79799880
4000000,1,1,10.200398,4,1,91,1,4.1,1034,1,2015,0,52425855
55000000,5,1,13.492684,1,2,119,1,6.4,1494,1,2015,1,74679822
14000000,1,0,6.575393,3,1,93,1,5,360,1,2015,0,12314651
50100000,4,1,10.035362,3,1,105,1,6.7,2588,1,2015,0,153962963
74000000,4,1,12.334689,6,1,93,1,5.7,733,1,2015,0,311594032
3000000,2,0,9.234943,4,2,83,1,5,153,1,2015,0,3387000
10000000,2,0,5.204474,3,2,122,1,6.3,277,1,2015,0,85978266
11000000,3,1,9.056173,6,1,94,1,5.9,437,1,2015,0,593683
38000000,2,0,6.542647,2,2,116,2,6.4,137,0,2015,0,123205624
3300000,2,1,5.840554,3,1,83,1,5.1,517,1,2015,0,64110728
35000000,1,0,10.24952,4,1,91,1,5,322,1,2015,0,14431253
2800000,2,0,1.823774,1,1,100,1,5.5,25,0,2012,1,13218980
6400000,2,0,1.856101,2,1,140,1,6.3,34,0,2013,1,18000000
50000000,5,0,16.838145,3,1,114,1,6.3,1169,1,2015,0,71561644
35000000,3,1,6.493765,1,1,90,2,7,103,0,2014,0,83061158
95000000,4,1,19.801128,4,2,105,1,6.7,2426,1,2015,0,543514353
35000000,2,0,15.968492,4,1,93,2,5,924,1,2015,1,95437994
150000000,3,0,11.30428,4,1,111,1,5.9,979,1,2015,0,128388320
10000000,3,1,9.42755,2,1,97,1,5.8,387,1,2015,1,7587485
15000000,3,0,5.02124,5,4,107,3,7.1,284,1,2014,1,9104716
110000000,3,1,27.887186,4,1,119,1,6.2,3921,1,2015,0,295238201
8500000,3,1,6.911759,10,3,90,2,5.3,387,1,2014,0,7500000
4000000,1,0,5.099557,6,1,100,1,6.3,98,0,1997,1,29456000
135000000,5,1,13.422713,2,1,94,1,6.8,1539,1,2015,0,368871007
18000000,3,1,12.682927,3,1,112,1,6.2,705,1,2016,0,6212282
40000000,3,0,11.429831,11,4,115,2,5.5,397,1,2015,0,13644292
17000000,2,0,12.543659,6,3,120,2,6.1,281,1,2014,1,3758328
1000000,2,0,10.07817,2,1,82,1,5.5,1092,1,2015,1,62882090
7000000,2,0,1.456485,1,1,105,2,3.4,23,1,1984,0,8914881
50000000,2,0,17.608346,3,4,137,1,6.1,565,1,2015,0,3324330
40000000,1,0,8.178015,2,1,100,1,5.9,961,1,2015,0,111811453
1950000,1,0,3.022666,1,2,93,1,7.6,46,0,2010,0,12005838
25000000,3,0,6.636514,3,2,100,2,6.5,117,0,2014,1,129115
6700000,2,0,6.502973,4,1,87,1,6.9,135,1,2014,0,1430655
11000000,1,1,11.61,2,2,120,2,7.3,454,1,2015,1,61619773
2700000,0,0,0.677253,0,2,117,1,4.3,3,0,1994,1,4635143
20000000,2,1,11.024334,3,1,118,6,6.4,393,0,2014,1,151530
25000000,2,0,4.037707,1,2,85,1,6.3,10,0,2010,0,6500000
190000000,4,1,22.296076,3,1,130,1,6.2,2904,1,2015,1,209154322
5000000,1,0,2.513078,1,1,94,1,7.2,42,0,2013,0,48125
38000000,3,0,17.02038,6,1,94,1,5,576,1,2015,1,107597242
500000,1,0,8.279917,5,1,139,1,4.4,27,1,2014,0,15000000
9500000,2,1,5.062756,2,1,126,2,7,62,0,2014,0,112156811
34000000,2,0,10.264416,2,1,128,1,7.3,1083,1,2015,1,63013281
8000000,0,0,0.406505,0,0,121,1,4.8,3,1,1983,0,2439705
25000000,3,1,10.542026,3,1,112,1,7.4,2052,1,2015,1,65663276
10000000,3,0,16.903373,2,1,107,2,6.6,187,1,2015,0,10835752
600000,2,1,4.565414,2,1,78,1,6.1,143,1,2015,1,7087452
10000000,2,1,2.691651,1,1,110,2,5.7,19,1,2014,0,1064454
6000000,1,0,4.707275,4,1,98,1,5.8,217,0,2014,1,14348529
3,2,0,0.000001,0,0,100,0,5.3,3,1,1992,0,232
110000000,3,1,20.547925,4,3,114,1,6,3017,1,2015,1,470490832
3500000,2,0,6.261686,1,1,96,1,6.6,52,0,2012,1,7339398
35000000,3,1,10.721799,11,3,96,1,5.5,1183,1,2015,0,81967450
10000000,1,0,4.50333,3,1,117,1,6,30,1,2013,0,30283
18000000,3,0,16.778946,3,1,100,1,5.6,273,1,2015,0,41325328
5500000,2,0,2.942711,3,1,123,1,6.8,44,0,2015,1,22159216
29000000,2,0,15.862632,3,1,115,1,6.8,1997,1,2015,1,287506194
11800000,2,1,8.364201,3,2,118,1,7.3,1014,1,2015,1,40272135
10000000,2,0,5.975657,1,1,111,1,5.1,90,1,2015,0,17472
4000000,5,1,11.223033,17,5,118,2,6.7,1340,1,2015,1,15656193
4000000,1,1,12.020933,7,2,95,1,5.2,604,1,2015,1,187112
35000000,3,0,6.90658,4,1,87,2,5.4,659,1,2015,1,51680201
5000000,4,0,9.336019,5,3,100,1,5,359,1,2014,0,6833445
3300000,1,0,0.975857,3,2,105,1,6.2,11,0,2004,0,2011837
336029,2,0,0.562568,0,0,0,2,4,6,0,2008,0,927277
108000000,3,1,25.62993,6,1,141,2,7.6,7442,1,2015,0,630161890
3700000,3,0,1.493061,2,1,128,1,6.8,30,0,2015,0,11480000
13360000,2,1,8.717661,4,4,118,3,6.7,625,0,2015,1,2000000
3000000,4,1,1.710257,0,1,138,1,6.8,32,0,2009,1,11000000
2800000,2,0,0.709452,1,1,175,2,7.1,12,0,1995,0,14000000
1900000,3,0,2.004745,1,1,123,1,6.9,17,0,2005,0,5900000
65000000,3,1,13.257467,3,1,120,4,6.9,2590,1,2015,1,235666219
35000000,1,0,17.310647,4,1,125,1,5.9,1193,1,2015,0,140795793
1100000,2,0,1.392022,1,1,99,2,6.8,15,1,1987,0,1400000
37000000,3,0,8.451297,2,1,105,2,5.2,704,1,2015,1,26250020
5579750,1,0,2.208906,2,1,0,1,4.8,54,0,2012,1,8927600
6000000,1,1,6.743182,1,1,86,1,5.5,87,1,2014,0,32251
65000000,3,0,5.462048,9,2,127,2,5.9,146,0,2015,0,121545703
5510000,3,1,1.838865,1,1,139,2,6.5,19,0,2011,0,18050000
30000000,1,0,14.013413,2,1,104,1,6.2,502,1,2015,1,49263404
6000000,1,0,9.383088,3,1,92,1,5.9,92,1,2014,0,1020921
175000000,4,1,23.985587,2,1,94,1,7.9,6737,1,2015,1,857611174
400000,4,1,1.252133,3,1,119,2,6.1,20,0,2011,0,252000
